sep=;
"10/08/2024 08.00 AM";"3,889";"4,247";"358";"254";"254"
"10/08/2024 08.15 AM";"4,021";"4,707";"686";"480";"480"
"10/08/2024 08.30 AM";"996";"1,515";"519";"542";"542"
"10/08/2024 08.45 AM";"73";"484";"411";"859";"859"
"10/08/2024 09.00 AM";"130";"550";"420";"1,259";"1,259"
"10/08/2024 09.15 AM";"150";"513";"363";"1,568";"1,568"
"10/08/2024 09.30 AM";"1,448";"1,693";"245";"1,896";"1,896"
"10/08/2024 09.45 AM";"3,799";"4,072";"273";"2,400";"2,400"
"10/08/2024 10.00 AM";"78";"2,029";"1,951";"3,952";"3,952"
"10/08/2024 10.15 AM";"76";"2,726";"2,650";"4,947";"4,947"
"10/08/2024 10.30 AM";"148";"2,761";"2,614";"5,990";"5,990"
"10/08/2024 10.45 AM";"105";"2,766";"2,661";"6,138";"6,138"
"10/08/2024 11.00 AM";"27";"2,233";"2,206";"5,262";"5,262"
"10/08/2024 11.15 AM";"31";"2,437";"2,405";"5,339";"5,339"
"10/08/2024 11.30 AM";"105";"2,248";"2,143";"4,503";"4,503"
"10/08/2024 11.45 AM";"102";"3,233";"3,132";"6,374";"6,374"
"10/08/2024 12.00 PM";"27";"3,156";"3,129";"4,874";"4,874"
"10/08/2024 12.15 PM";"34";"2,218";"2,184";"3,679";"3,679"
"10/08/2024 12.30 PM";"106";"1,525";"1,419";"2,755";"2,755"
"10/08/2024 12.45 PM";"100";"2,543";"2,443";"3,956";"3,956"
"10/08/2024 01.00 PM";"27";"1,207";"1,180";"2,431";"2,431"
"10/08/2024 01.15 PM";"35";"2,467";"2,431";"3,997";"3,997"
"10/08/2024 01.30 PM";"97";"2,708";"2,611";"3,383";"3,383"
"10/08/2024 01.45 PM";"27";"1,336";"1,309";"2,434";"2,434"
"10/08/2024 02.00 PM";"36";"650";"614";"1,929";"1,929"
"10/08/2024 02.15 PM";"106";"505";"399";"2,281";"2,281"
"10/08/2024 02.30 PM";"97";"258";"161";"2,271";"2,271"
"10/08/2024 02.45 PM";"27";"144";"117";"1,734";"1,734"
"10/08/2024 03.00 PM";"38";"472";"433";"2,515";"2,515"
"10/08/2024 03.15 PM";"107";"1,258";"1,151";"2,683";"2,683"
"10/08/2024 03.30 PM";"95";"453";"358";"1,233";"1,233"
"10/08/2024 03.45 PM";"69";"244";"175";"907";"907"
"10/08/2024 04.00 PM";"87";"414";"327";"1,534";"1,534"
"10/08/2024 04.15 PM";"154";"336";"183";"1,459";"1,459"
"10/08/2024 04.30 PM";"140";"329";"188";"1,128";"1,128"
"10/08/2024 04.45 PM";"74";"247";"173";"804";"804"
"10/08/2024 05.00 PM";"88";"304";"216";"459";"459"
"10/08/2024 05.15 PM";"152";"263";"111";"407";"407"
"10/08/2024 05.30 PM";"137";"231";"94";"150";"150"
"10/08/2024 05.45 PM";"73";"506";"433";"64";"64"
"10/08/2024 06.00 PM";"91";"1,488";"1,397";"59";"59"
"10/08/2024 06.15 PM";"153";"880";"727";"31";"31"
"10/08/2024 06.30 PM";"135";"613";"478";"5";"5"
"10/08/2024 06.45 PM";"74";"560";"486";"0";"0"
"10/08/2024 07.00 PM";"2,075";"2,576";"501";"0";"0"
"10/08/2024 07.15 PM";"3,800";"4,224";"424";"0";"0"
"10/08/2024 07.30 PM";"2,773";"3,102";"330";"0";"0"
"10/08/2024 07.45 PM";"75";"198";"123";"0";"0"
"10/08/2024 08.00 PM";"96";"267";"171";"0";"0"
"10/08/2024 08.15 PM";"148";"367";"219";"0";"0"
"10/08/2024 08.30 PM";"124";"321";"196";"0";"0"
"10/08/2024 08.45 PM";"73";"257";"184";"0";"0"
"10/08/2024 09.00 PM";"99";"272";"172";"0";"0"
"10/08/2024 09.15 PM";"150";"321";"171";"0";"0"
"10/08/2024 09.30 PM";"122";"282";"160";"0";"0"
"10/08/2024 09.45 PM";"74";"164";"91";"0";"0"
"10/08/2024 10.00 PM";"101";"225";"123";"0";"0"
"10/08/2024 10.15 PM";"151";"320";"170";"0";"0"
"10/08/2024 10.30 PM";"121";"290";"169";"0";"0"
"10/08/2024 10.45 PM";"74";"292";"218";"0";"0"
"10/08/2024 11.00 PM";"104";"362";"258";"0";"0"
"10/08/2024 11.15 PM";"151";"406";"255";"0";"0"
"10/08/2024 11.30 PM";"120";"332";"212";"0";"0"
"10/08/2024 11.45 PM";"74";"275";"201";"0";"0"
"10/09/2024 12.00 AM";"105";"220";"115";"0";"0"
"10/09/2024 12.15 AM";"152";"238";"86";"0";"0"
"10/09/2024 12.30 AM";"1,882";"1,974";"92";"0";"0"
"10/09/2024 12.45 AM";"3,695";"3,800";"105";"0";"0"
"10/09/2024 01.00 AM";"3,983";"4,093";"110";"0";"0"
"10/09/2024 01.15 AM";"1,447";"1,605";"157";"0";"0"
"10/09/2024 01.30 AM";"74";"479";"405";"0";"0"
"10/09/2024 01.45 AM";"122";"293";"171";"0";"0"
"10/09/2024 02.00 AM";"149";"318";"169";"0";"0"
"10/09/2024 02.15 AM";"98";"265";"167";"0";"0"
"10/09/2024 02.30 AM";"74";"176";"102";"0";"0"
"10/09/2024 02.45 AM";"126";"212";"86";"0";"0"
"10/09/2024 03.00 AM";"152";"238";"86";"0";"0"
"10/09/2024 03.15 AM";"96";"183";"87";"0";"0"
"10/09/2024 03.30 AM";"74";"160";"86";"0";"0"
"10/09/2024 03.45 AM";"128";"269";"141";"0";"0"
"10/09/2024 04.00 AM";"152";"327";"176";"0";"0"
"10/09/2024 04.15 AM";"94";"266";"172";"0";"0"
"10/09/2024 04.30 AM";"74";"242";"168";"0";"0"
"10/09/2024 04.45 AM";"130";"261";"131";"0";"0"
"10/09/2024 05.00 AM";"152";"237";"85";"0";"0"
"10/09/2024 05.15 AM";"92";"176";"84";"0";"0"
"10/09/2024 05.30 AM";"73";"157";"84";"0";"0"
"10/09/2024 05.45 AM";"132";"217";"85";"0";"0"
"10/09/2024 06.00 AM";"153";"267";"114";"0";"0"
"10/09/2024 06.15 AM";"111";"286";"175";"0";"0"
"10/09/2024 06.30 AM";"3,117";"3,303";"186";"0";"0"
"10/09/2024 06.45 AM";"3,831";"4,023";"192";"0";"0"
"10/09/2024 07.00 AM";"4,005";"4,197";"191";"0";"0"
"10/09/2024 07.15 AM";"2,536";"2,730";"194";"0";"0"
"10/09/2024 07.30 AM";"76";"858";"783";"0";"0"
"10/09/2024 07.45 AM";"102";"468";"366";"45";"45"
"10/09/2024 08.00 AM";"148";"435";"287";"247";"247"
"10/09/2024 08.15 AM";"118";"626";"508";"647";"647"
"10/09/2024 08.30 AM";"74";"319";"245";"1,090";"1,090"
"10/09/2024 08.45 AM";"104";"277";"173";"1,002";"1,002"
"10/09/2024 09.00 AM";"150";"322";"171";"1,464";"1,464"
"10/09/2024 09.15 AM";"2,344";"2,520";"177";"1,773";"1,773"
"10/09/2024 09.30 AM";"4,264";"4,420";"157";"2,319";"2,319"
"10/09/2024 09.45 AM";"2,408";"3,225";"816";"4,108";"4,108"
"10/09/2024 10.00 AM";"74";"1,608";"1,534";"4,448";"4,448"
"10/09/2024 10.15 AM";"108";"2,408";"2,300";"5,415";"5,415"
"10/09/2024 10.30 AM";"148";"2,534";"2,386";"5,915";"5,915"
"10/09/2024 10.45 AM";"112";"2,539";"2,427";"6,220";"6,220"
"10/09/2024 11.00 AM";"74";"2,595";"2,521";"5,977";"5,977"
"10/09/2024 11.15 AM";"75";"2,551";"2,476";"6,486";"6,486"
"10/09/2024 11.30 AM";"105";"2,593";"2,487";"6,446";"6,446"
"10/09/2024 11.45 AM";"65";"2,574";"2,509";"6,479";"6,479"
"10/09/2024 12.00 PM";"28";"2,560";"2,532";"6,578";"6,578"
"10/09/2024 12.15 PM";"69";"2,604";"2,535";"6,764";"6,764"
"10/09/2024 12.30 PM";"109";"2,577";"2,468";"6,975";"6,975"
"10/09/2024 12.45 PM";"65";"2,511";"2,446";"6,727";"6,727"
"10/09/2024 01.00 PM";"27";"2,518";"2,490";"5,918";"5,918"
"10/09/2024 01.15 PM";"71";"2,524";"2,453";"6,354";"6,354"
"10/09/2024 01.30 PM";"62";"2,541";"2,479";"4,423";"4,423"
"10/09/2024 01.45 PM";"27";"959";"932";"2,846";"2,846"
"10/09/2024 02.00 PM";"72";"2,262";"2,190";"5,239";"5,239"
"10/09/2024 02.15 PM";"108";"2,638";"2,530";"4,857";"4,857"
"10/09/2024 02.30 PM";"61";"1,638";"1,577";"3,142";"3,142"
"10/09/2024 02.45 PM";"28";"1,344";"1,316";"3,163";"3,163"
"10/09/2024 03.00 PM";"73";"1,687";"1,614";"3,323";"3,323"
"10/09/2024 03.15 PM";"109";"270";"162";"2,450";"2,450"
"10/09/2024 03.30 PM";"59";"202";"142";"1,736";"1,736"
"10/09/2024 03.45 PM";"27";"108";"81";"1,832";"1,832"
"10/09/2024 04.00 PM";"76";"163";"87";"1,579";"1,579"
"10/09/2024 04.15 PM";"113";"197";"84";"1,438";"1,438"
"10/09/2024 04.30 PM";"103";"196";"93";"838";"838"
"10/09/2024 04.45 PM";"346";"433";"87";"1,183";"1,183"
"10/09/2024 05.00 PM";"714";"899";"185";"891";"891"
"10/09/2024 05.15 PM";"1,389";"1,624";"234";"485";"485"
"10/09/2024 05.30 PM";"1,034";"1,331";"297";"242";"242"
"10/09/2024 05.45 PM";"481";"1,037";"556";"379";"379"
"10/09/2024 06.00 PM";"182";"752";"571";"254";"254"
"10/09/2024 06.15 PM";"201";"951";"750";"127";"127"
"10/09/2024 06.30 PM";"1,873";"2,352";"479";"75";"75"
"10/09/2024 06.45 PM";"76";"564";"488";"5";"5"
"10/09/2024 07.00 PM";"129";"554";"425";"0";"0"
"10/09/2024 07.15 PM";"155";"577";"422";"0";"0"
"10/09/2024 07.30 PM";"96";"812";"716";"0";"0"
"10/09/2024 07.45 PM";"72";"431";"359";"0";"0"
"10/09/2024 08.00 PM";"129";"577";"448";"0";"0"
"10/09/2024 08.15 PM";"154";"522";"368";"0";"0"
"10/09/2024 08.30 PM";"96";"506";"410";"0";"0"
"10/09/2024 08.45 PM";"75";"300";"226";"0";"0"
"10/09/2024 09.00 PM";"133";"313";"180";"0";"0"
"10/09/2024 09.15 PM";"156";"335";"179";"0";"0"
"10/09/2024 09.30 PM";"93";"272";"178";"0";"0"
"10/09/2024 09.45 PM";"73";"250";"177";"0";"0"
"10/09/2024 10.00 PM";"133";"309";"176";"0";"0"
"10/09/2024 10.15 PM";"156";"331";"175";"0";"0"
"10/09/2024 10.30 PM";"92";"245";"152";"0";"0"
"10/09/2024 10.45 PM";"74";"183";"109";"0";"0"
"10/09/2024 11.00 PM";"1,163";"1,361";"198";"0";"0"
"10/09/2024 11.15 PM";"3,437";"3,643";"206";"0";"0"
"10/09/2024 11.30 PM";"3,637";"3,835";"198";"0";"0"
"10/09/2024 11.45 PM";"191";"362";"171";"0";"0"
"10/10/2024 12.00 AM";"73";"322";"249";"0";"0"
"10/10/2024 12.15 AM";"146";"408";"262";"0";"0"
"10/10/2024 12.30 AM";"150";"405";"254";"0";"0"
"10/10/2024 12.45 AM";"73";"322";"249";"0";"0"
"10/10/2024 01.00 AM";"72";"319";"247";"0";"0"
"10/10/2024 01.15 AM";"148";"357";"208";"0";"0"
"10/10/2024 01.30 AM";"149";"314";"164";"0";"0"
"10/10/2024 01.45 AM";"73";"236";"163";"0";"0"
"10/10/2024 02.00 AM";"75";"196";"121";"0";"0"
"10/10/2024 02.15 AM";"150";"236";"85";"0";"0"
"10/10/2024 02.30 AM";"149";"233";"84";"0";"0"
"10/10/2024 02.45 AM";"72";"156";"84";"0";"0"
"10/10/2024 03.00 AM";"76";"159";"84";"0";"0"
"10/10/2024 03.15 AM";"150";"235";"85";"0";"0"
"10/10/2024 03.30 AM";"147";"249";"102";"0";"0"
"10/10/2024 03.45 AM";"73";"252";"179";"0";"0"
"10/10/2024 04.00 AM";"78";"251";"173";"0";"0"
"10/10/2024 04.15 AM";"151";"319";"169";"0";"0"
"10/10/2024 04.30 AM";"146";"313";"167";"0";"0"
"10/10/2024 04.45 AM";"73";"237";"164";"0";"0"
"10/10/2024 05.00 AM";"80";"243";"163";"0";"0"
"10/10/2024 05.15 AM";"152";"315";"163";"0";"0"
"10/10/2024 05.30 AM";"145";"232";"87";"0";"0"
"10/10/2024 05.45 AM";"73";"157";"84";"0";"0"
"10/10/2024 06.00 AM";"82";"165";"84";"0";"0"
"10/10/2024 06.15 AM";"151";"235";"84";"0";"0"
"10/10/2024 06.30 AM";"142";"226";"84";"0";"0"
"10/10/2024 06.45 AM";"72";"156";"84";"0";"0"
"10/10/2024 07.00 AM";"2,275";"2,389";"113";"0";"0"
"10/10/2024 07.15 AM";"3,458";"3,657";"199";"0";"0"
"10/10/2024 07.30 AM";"3,609";"3,815";"206";"0";"0"
"10/10/2024 07.45 AM";"541";"1,378";"837";"3";"3"
"10/10/2024 08.00 AM";"73";"478";"404";"180";"180"
"10/10/2024 08.15 AM";"138";"505";"367";"393";"393"
"10/10/2024 08.30 AM";"150";"384";"235";"386";"386"
"10/10/2024 08.45 AM";"81";"187";"106";"586";"586"
"10/10/2024 09.00 AM";"73";"563";"490";"512";"512"
"10/10/2024 09.15 AM";"140";"603";"463";"702";"702"
"10/10/2024 09.30 AM";"151";"619";"468";"1,921";"1,921"
"10/10/2024 09.45 AM";"1,388";"1,773";"385";"1,681";"1,681"
"10/10/2024 10.00 AM";"3,686";"4,453";"767";"1,086";"1,086"
"10/10/2024 10.15 AM";"1,717";"2,071";"355";"1,407";"1,407"
"10/10/2024 10.30 AM";"74";"458";"383";"1,192";"1,192"
"10/10/2024 10.45 AM";"116";"466";"351";"1,288";"1,288"
"10/10/2024 11.00 AM";"1,341";"1,700";"359";"2,188";"2,188"
"10/10/2024 11.15 AM";"3,112";"3,618";"506";"2,262";"2,262"
"10/10/2024 11.30 AM";"76";"876";"800";"2,796";"2,796"
"10/10/2024 11.45 AM";"88";"1,045";"957";"1,899";"1,899"
"10/10/2024 12.00 PM";"147";"948";"802";"2,616";"2,616"
"10/10/2024 12.15 PM";"132";"990";"858";"2,853";"2,853"
"10/10/2024 12.30 PM";"73";"937";"863";"2,664";"2,664"
"10/10/2024 12.45 PM";"89";"898";"809";"2,430";"2,430"
"10/10/2024 01.00 PM";"148";"478";"330";"1,971";"1,971"
"10/10/2024 01.15 PM";"132";"476";"344";"1,623";"1,623"
"10/10/2024 01.30 PM";"74";"1,332";"1,258";"3,192";"3,192"
"10/10/2024 01.45 PM";"92";"1,915";"1,823";"3,976";"3,976"
"10/10/2024 02.00 PM";"149";"2,959";"2,810";"5,522";"5,522"
"10/10/2024 02.15 PM";"132";"2,997";"2,865";"6,419";"6,419"
"10/10/2024 02.30 PM";"73";"1,481";"1,408";"2,738";"2,738"
"10/10/2024 02.45 PM";"93";"810";"717";"2,630";"2,630"
"10/10/2024 03.00 PM";"151";"2,415";"2,264";"3,507";"3,507"
"10/10/2024 03.15 PM";"130";"1,197";"1,067";"3,811";"3,811"
"10/10/2024 03.30 PM";"73";"1,102";"1,029";"3,150";"3,150"
"10/10/2024 03.45 PM";"96";"2,023";"1,928";"5,920";"5,920"
"10/10/2024 04.00 PM";"152";"1,897";"1,745";"4,686";"4,686"
"10/10/2024 04.15 PM";"2,692";"5,096";"2,405";"6,018";"6,018"
"10/10/2024 04.30 PM";"3,972";"6,582";"2,610";"5,873";"5,873"
"10/10/2024 04.45 PM";"1,419";"3,934";"2,515";"6,054";"6,054"
"10/10/2024 05.00 PM";"72";"869";"797";"3,825";"3,825"
"10/10/2024 05.15 PM";"122";"1,827";"1,705";"2,953";"2,953"
"10/10/2024 05.30 PM";"149";"440";"292";"862";"862"
"10/10/2024 05.45 PM";"96";"385";"289";"401";"401"
"10/10/2024 06.00 PM";"73";"408";"335";"682";"682"
"10/10/2024 06.15 PM";"124";"474";"350";"251";"251"
"10/10/2024 06.30 PM";"150";"470";"320";"67";"67"
"10/10/2024 06.45 PM";"94";"581";"487";"4";"4"
"10/10/2024 07.00 PM";"72";"774";"702";"0";"0"
"10/10/2024 07.15 PM";"128";"504";"376";"0";"0"
"10/10/2024 07.30 PM";"152";"674";"522";"0";"0"
"10/10/2024 07.45 PM";"94";"535";"441";"0";"0"
"10/10/2024 08.00 PM";"73";"512";"439";"0";"0"
"10/10/2024 08.15 PM";"130";"560";"430";"0";"0"
"10/10/2024 08.30 PM";"152";"416";"264";"0";"0"
"10/10/2024 08.45 PM";"92";"451";"358";"0";"0"
"10/10/2024 09.00 PM";"75";"274";"198";"0";"0"
"10/10/2024 09.15 PM";"133";"312";"179";"0";"0"
"10/10/2024 09.30 PM";"152";"322";"170";"0";"0"
"10/10/2024 09.45 PM";"125";"249";"124";"0";"0"
"10/10/2024 10.00 PM";"3,179";"3,356";"178";"0";"0"
"10/10/2024 10.15 PM";"3,897";"4,102";"204";"0";"0"
"10/10/2024 10.30 PM";"4,027";"4,226";"199";"0";"0"
"10/10/2024 10.45 PM";"1,158";"1,284";"126";"0";"0"
"10/10/2024 11.00 PM";"74";"160";"86";"0";"0"
"10/10/2024 11.15 PM";"128";"279";"151";"0";"0"
"10/10/2024 11.30 PM";"148";"324";"176";"0";"0"
"10/10/2024 11.45 PM";"91";"262";"171";"0";"0"
