sep=;
"12/09/2024 11.30 PM";"0";"4,782";"4,998";"215";"0";"0"
"12/09/2024 11.45 PM";"0";"85";"266";"181";"0";"0"
"12/10/2024 12.00 AM";"0";"91";"263";"172";"0";"0"
"12/10/2024 12.15 AM";"0";"153";"327";"173";"0";"0"
"12/10/2024 12.30 AM";"0";"144";"236";"92";"0";"0"
"12/10/2024 12.45 AM";"0";"84";"177";"93";"0";"0"
"12/10/2024 01.00 AM";"0";"93";"280";"186";"0";"0"
"12/10/2024 01.15 AM";"0";"153";"331";"178";"0";"0"
"12/10/2024 01.30 AM";"0";"142";"316";"174";"0";"0"
"12/10/2024 01.45 AM";"0";"82";"254";"172";"0";"0"
"12/10/2024 02.00 AM";"0";"1,889";"2,052";"163";"0";"0"
"12/10/2024 02.15 AM";"0";"5,017";"5,129";"112";"0";"0"
"12/10/2024 02.30 AM";"0";"5,401";"5,510";"109";"0";"0"
"12/10/2024 02.45 AM";"0";"3,684";"3,797";"113";"0";"0"
"12/10/2024 03.00 AM";"0";"4,016";"4,105";"89";"0";"0"
"12/10/2024 03.15 AM";"0";"87";"178";"91";"0";"0"
"12/10/2024 03.30 AM";"0";"85";"175";"90";"0";"0"
"12/10/2024 03.45 AM";"0";"153";"336";"183";"0";"0"
"12/10/2024 04.00 AM";"0";"152";"331";"179";"0";"0"
"12/10/2024 04.15 AM";"0";"82";"257";"175";"0";"0"
"12/10/2024 04.30 AM";"0";"86";"257";"171";"0";"0"
"12/10/2024 04.45 AM";"0";"154";"323";"169";"0";"0"
"12/10/2024 05.00 AM";"0";"151";"240";"89";"0";"0"
"12/10/2024 05.15 AM";"0";"107";"204";"97";"0";"0"
"12/10/2024 05.30 AM";"0";"3,489";"3,587";"98";"0";"0"
"12/10/2024 05.45 AM";"0";"5,229";"5,336";"107";"0";"0"
"12/10/2024 06.00 AM";"0";"5,416";"5,524";"108";"0";"0"
"12/10/2024 06.15 AM";"0";"2,939";"3,054";"115";"0";"0"
"12/10/2024 06.30 AM";"0";"83";"248";"165";"0";"0"
"12/10/2024 06.45 AM";"0";"116";"437";"321";"0";"0"
"12/10/2024 07.00 AM";"0";"155";"470";"315";"0";"0"
"12/10/2024 07.15 AM";"0";"119";"432";"313";"0";"0"
"12/10/2024 07.30 AM";"0";"82";"501";"419";"0";"0"
"12/10/2024 07.45 AM";"0";"119";"1,369";"1,250";"0";"0"
"12/10/2024 08.00 AM";"0";"156";"660";"504";"0";"0"
"12/10/2024 08.15 AM";"0";"1,087";"1,555";"468";"0";"0"
"12/10/2024 08.30 AM";"0";"4,516";"4,708";"191";"59";"59"
"12/10/2024 08.45 AM";"0";"4,080";"4,242";"162";"231";"231"
"12/10/2024 09.00 AM";"0";"3,747";"4,337";"591";"364";"364"
"12/10/2024 09.15 AM";"0";"4,533";"4,750";"218";"233";"233"
"12/10/2024 09.30 AM";"0";"86";"385";"299";"265";"265"
"12/10/2024 09.45 AM";"0";"97";"519";"422";"420";"420"
"12/10/2024 10.00 AM";"0";"154";"442";"288";"507";"507"
"12/10/2024 10.15 AM";"0";"141";"421";"280";"500";"500"
"12/10/2024 10.30 AM";"0";"83";"350";"267";"550";"550"
"12/10/2024 10.45 AM";"0";"100";"281";"182";"775";"775"
"12/10/2024 11.00 AM";"0";"157";"337";"180";"766";"766"
"12/10/2024 11.15 AM";"97";"141";"418";"180";"925";"925"
"12/10/2024 11.30 AM";"163";"2,455";"2,797";"179";"840";"840"
"12/10/2024 11.45 AM";"0";"5,256";"5,445";"189";"557";"557"
"12/10/2024 12.00 PM";"0";"5,500";"5,675";"175";"606";"606"
"12/10/2024 12.15 PM";"0";"2,360";"2,594";"234";"543";"543"
"12/10/2024 12.30 PM";"0";"83";"2,734";"2,651";"633";"633"
"12/10/2024 12.45 PM";"0";"990";"1,610";"620";"953";"953"
"12/10/2024 01.00 PM";"0";"1,179";"1,562";"383";"681";"681"
"12/10/2024 01.15 PM";"0";"544";"859";"315";"671";"671"
"12/10/2024 01.30 PM";"248";"1,379";"1,896";"268";"1,024";"1,024"
"12/10/2024 01.45 PM";"249";"187";"674";"238";"529";"529"
"12/10/2024 02.00 PM";"43";"205";"490";"243";"939";"939"
"12/10/2024 02.15 PM";"209";"2,516";"3,204";"479";"1,227";"1,227"
"12/10/2024 02.30 PM";"0";"7,264";"7,490";"226";"553";"553"
"12/10/2024 02.45 PM";"0";"5,303";"5,450";"147";"518";"518"
"12/10/2024 03.00 PM";"0";"88";"260";"171";"432";"432"
"12/10/2024 03.15 PM";"0";"85";"276";"191";"227";"227"
"12/10/2024 03.30 PM";"0";"151";"338";"188";"270";"270"
"12/10/2024 03.45 PM";"0";"149";"335";"185";"128";"128"
"12/10/2024 04.00 PM";"0";"81";"260";"179";"14";"14"
"12/10/2024 04.15 PM";"0";"86";"219";"132";"0";"0"
"12/10/2024 04.30 PM";"0";"154";"249";"95";"0";"0"
"12/10/2024 04.45 PM";"0";"150";"247";"97";"0";"0"
"12/10/2024 05.00 PM";"0";"82";"181";"99";"0";"0"
"12/10/2024 05.15 PM";"0";"88";"186";"98";"0";"0"
"12/10/2024 05.30 PM";"0";"520";"621";"102";"0";"0"
"12/10/2024 05.45 PM";"0";"3,885";"4,141";"256";"0";"0"
"12/10/2024 06.00 PM";"0";"5,186";"5,586";"400";"0";"0"
"12/10/2024 06.15 PM";"0";"2,977";"3,541";"564";"0";"0"
"12/10/2024 06.30 PM";"0";"5,009";"5,395";"386";"0";"0"
"12/10/2024 06.45 PM";"0";"2,938";"3,294";"357";"0";"0"
"12/10/2024 07.00 PM";"0";"84";"498";"414";"0";"0"
"12/10/2024 07.15 PM";"0";"118";"584";"466";"0";"0"
"12/10/2024 07.30 PM";"0";"156";"828";"672";"0";"0"
"12/10/2024 07.45 PM";"0";"119";"2,081";"1,962";"0";"0"
"12/10/2024 08.00 PM";"0";"83";"1,029";"946";"0";"0"
"12/10/2024 08.15 PM";"0";"121";"1,153";"1,032";"0";"0"
"12/10/2024 08.30 PM";"0";"2,021";"2,419";"398";"0";"0"
"12/10/2024 08.45 PM";"0";"5,162";"5,725";"563";"0";"0"
"12/10/2024 09.00 PM";"0";"5,441";"5,861";"420";"0";"0"
"12/10/2024 09.15 PM";"281";"4,682";"5,322";"359";"0";"0"
"12/10/2024 09.30 PM";"0";"3,290";"3,475";"185";"0";"0"
"12/10/2024 09.45 PM";"0";"546";"658";"112";"0";"0"
"12/10/2024 10.00 PM";"0";"84";"183";"99";"0";"0"
"12/10/2024 10.15 PM";"0";"149";"248";"99";"0";"0"
"12/10/2024 10.30 PM";"0";"158";"257";"99";"0";"0"
"12/10/2024 10.45 PM";"0";"89";"189";"100";"0";"0"
"12/10/2024 11.00 PM";"0";"84";"341";"257";"0";"0"
"12/10/2024 11.15 PM";"0";"1,430";"1,718";"288";"0";"0"
"12/10/2024 11.30 PM";"0";"4,803";"5,096";"292";"0";"0"
"12/10/2024 11.45 PM";"0";"5,517";"5,801";"285";"0";"0"
"12/11/2024 12.00 AM";"0";"230";"438";"208";"0";"0"
"12/11/2024 12.15 AM";"0";"84";"206";"122";"0";"0"
"12/11/2024 12.30 AM";"0";"153";"323";"170";"0";"0"
"12/11/2024 12.45 AM";"0";"156";"357";"201";"0";"0"
"12/11/2024 01.00 AM";"0";"85";"313";"228";"0";"0"
"12/11/2024 01.15 AM";"0";"1,080";"1,323";"243";"0";"0"
"12/11/2024 01.30 AM";"0";"4,611";"4,762";"150";"0";"0"
"12/11/2024 01.45 AM";"0";"2,703";"2,922";"219";"0";"0"
"12/11/2024 02.00 AM";"0";"5,295";"5,498";"204";"0";"0"
"12/11/2024 02.15 AM";"0";"1,209";"1,406";"197";"0";"0"
"12/11/2024 02.30 AM";"0";"83";"259";"176";"0";"0"
"12/11/2024 02.45 AM";"0";"140";"281";"141";"0";"0"
"12/11/2024 03.00 AM";"0";"156";"251";"95";"0";"0"
"12/11/2024 03.15 AM";"0";"97";"190";"93";"0";"0"
"12/11/2024 03.30 AM";"0";"84";"352";"269";"0";"0"
"12/11/2024 03.45 AM";"0";"191";"281";"90";"0";"0"
"12/11/2024 04.00 AM";"0";"3,595";"3,693";"97";"0";"0"
"12/11/2024 04.15 AM";"0";"5,354";"5,482";"128";"0";"0"
"12/11/2024 04.30 AM";"0";"4,836";"5,038";"201";"0";"0"
"12/11/2024 04.45 AM";"0";"85";"267";"182";"0";"0"
"12/11/2024 05.00 AM";"0";"91";"270";"179";"0";"0"
"12/11/2024 05.15 AM";"0";"151";"327";"177";"0";"0"
"12/11/2024 05.30 AM";"0";"142";"296";"154";"0";"0"
"12/11/2024 05.45 AM";"0";"82";"178";"96";"0";"0"
"12/11/2024 06.00 AM";"0";"94";"189";"95";"0";"0"
"12/11/2024 06.15 AM";"0";"155";"250";"95";"0";"0"
"12/11/2024 06.30 AM";"0";"144";"273";"129";"0";"0"
"12/11/2024 06.45 AM";"0";"163";"521";"358";"0";"0"
"12/11/2024 07.00 AM";"0";"3,558";"3,985";"427";"0";"0"
"12/11/2024 07.15 AM";"0";"5,181";"5,778";"597";"0";"0"
"12/11/2024 07.30 AM";"0";"2,515";"3,354";"839";"0";"0"
"12/11/2024 07.45 AM";"0";"4,968";"6,097";"1,130";"0";"0"
"12/11/2024 08.00 AM";"0";"5,560";"6,218";"658";"0";"0"
"12/11/2024 08.15 AM";"0";"3,437";"3,911";"474";"0";"0"
"12/11/2024 08.30 AM";"0";"84";"536";"452";"0";"0"
"12/11/2024 08.45 AM";"0";"111";"432";"321";"56";"56"
"12/11/2024 09.00 AM";"0";"155";"277";"122";"134";"134"
"12/11/2024 09.15 AM";"0";"126";"225";"99";"148";"148"
"12/11/2024 09.30 AM";"0";"84";"217";"133";"190";"190"
"12/11/2024 09.45 AM";"0";"115";"303";"188";"183";"183"
"12/11/2024 10.00 AM";"0";"788";"973";"185";"214";"214"
"12/11/2024 10.15 AM";"0";"4,311";"4,514";"202";"163";"163"
"12/11/2024 10.30 AM";"0";"3,777";"3,950";"174";"395";"395"
"12/11/2024 10.45 AM";"0";"3,853";"3,976";"124";"560";"560"
"12/11/2024 11.00 AM";"0";"5,566";"5,678";"112";"681";"681"
"12/11/2024 11.15 AM";"0";"2,145";"2,268";"123";"755";"755"
"12/11/2024 11.30 AM";"313";"84";"499";"102";"923";"923"
"12/11/2024 11.45 AM";"261";"128";"490";"101";"962";"962"
"12/11/2024 12.00 PM";"415";"156";"681";"110";"1,013";"1,013"
"12/11/2024 12.15 PM";"108";"108";"395";"179";"805";"805"
"12/11/2024 12.30 PM";"0";"83";"271";"188";"614";"614"
"12/11/2024 12.45 PM";"0";"130";"313";"183";"559";"559"
"12/11/2024 01.00 PM";"0";"187";"363";"176";"496";"496"
"12/11/2024 01.15 PM";"0";"3,569";"3,754";"185";"504";"504"
"12/11/2024 01.30 PM";"0";"5,306";"5,420";"114";"419";"419"
"12/11/2024 01.45 PM";"0";"4,519";"4,616";"97";"366";"366"
"12/11/2024 02.00 PM";"0";"3,305";"3,424";"120";"375";"375"
"12/11/2024 02.15 PM";"0";"2,512";"2,605";"93";"578";"578"
"12/11/2024 02.30 PM";"0";"83";"182";"99";"558";"558"
"12/11/2024 02.45 PM";"0";"122";"220";"98";"443";"443"
"12/11/2024 03.00 PM";"0";"155";"330";"176";"268";"268"
"12/11/2024 03.15 PM";"0";"113";"527";"414";"167";"167"
"12/11/2024 03.30 PM";"0";"83";"592";"509";"114";"114"
"12/11/2024 03.45 PM";"0";"124";"492";"368";"79";"79"
"12/11/2024 04.00 PM";"0";"703";"1,025";"322";"33";"33"
"12/11/2024 04.15 PM";"0";"4,130";"4,505";"375";"0";"0"
"12/11/2024 04.30 PM";"0";"5,305";"5,611";"306";"0";"0"
"12/11/2024 04.45 PM";"0";"5,504";"5,811";"307";"0";"0"
"12/11/2024 05.00 PM";"0";"2,653";"2,950";"297";"0";"0"
"12/11/2024 05.15 PM";"0";"3,077";"3,379";"302";"0";"0"
"12/11/2024 05.30 PM";"0";"83";"371";"288";"0";"0"
"12/11/2024 05.45 PM";"0";"112";"1,020";"907";"0";"0"
"12/11/2024 06.00 PM";"0";"157";"767";"610";"0";"0"
"12/11/2024 06.15 PM";"0";"126";"2,279";"2,153";"0";"0"
"12/11/2024 06.30 PM";"0";"84";"1,578";"1,494";"0";"0"
"12/11/2024 06.45 PM";"0";"1,067";"2,169";"1,102";"0";"0"
"12/11/2024 07.00 PM";"0";"4,573";"5,118";"545";"0";"0"
"12/11/2024 07.15 PM";"0";"5,351";"5,840";"489";"0";"0"
"12/11/2024 07.30 PM";"0";"5,543";"6,299";"756";"0";"0"
"12/11/2024 07.45 PM";"0";"2,250";"3,462";"1,212";"0";"0"
"12/11/2024 08.00 PM";"0";"84";"544";"460";"0";"0"
"12/11/2024 08.15 PM";"0";"128";"584";"456";"0";"0"
"12/11/2024 08.30 PM";"0";"455";"766";"311";"0";"0"
"12/11/2024 08.45 PM";"0";"3,161";"3,513";"352";"0";"0"
"12/11/2024 09.00 PM";"0";"3,139";"3,497";"357";"0";"0"
"12/11/2024 09.15 PM";"0";"5,438";"5,785";"346";"0";"0"
"12/11/2024 09.30 PM";"0";"5,578";"5,908";"330";"0";"0"
"12/11/2024 09.45 PM";"0";"1,323";"1,602";"279";"0";"0"
"12/11/2024 10.00 PM";"0";"83";"314";"231";"0";"0"
"12/11/2024 10.15 PM";"0";"137";"367";"230";"0";"0"
"12/11/2024 10.30 PM";"0";"155";"384";"229";"0";"0"
"12/11/2024 10.45 PM";"0";"97";"327";"230";"0";"0"
"12/11/2024 11.00 PM";"0";"84";"313";"230";"0";"0"
"12/11/2024 11.15 PM";"0";"1,013";"1,310";"297";"0";"0"
"12/11/2024 11.30 PM";"0";"4,560";"4,888";"328";"0";"0"
"12/11/2024 11.45 PM";"0";"3,887";"4,204";"318";"0";"0"
"12/12/2024 12.00 AM";"0";"3,802";"4,125";"323";"0";"0"
"12/12/2024 12.15 AM";"0";"5,544";"5,873";"329";"0";"0"
"12/12/2024 12.30 AM";"0";"1,827";"2,042";"215";"0";"0"
"12/12/2024 12.45 AM";"0";"84";"314";"230";"0";"0"
"12/12/2024 01.00 AM";"0";"133";"364";"231";"0";"0"
"12/12/2024 01.15 AM";"0";"157";"387";"231";"0";"0"
"12/12/2024 01.30 AM";"0";"105";"336";"231";"0";"0"
"12/12/2024 01.45 AM";"0";"84";"318";"233";"0";"0"
"12/12/2024 02.00 AM";"0";"136";"465";"328";"0";"0"
"12/12/2024 02.15 AM";"0";"3,255";"3,589";"334";"0";"0"
"12/12/2024 02.30 AM";"0";"5,250";"5,584";"334";"0";"0"
"12/12/2024 02.45 AM";"0";"5,104";"5,446";"342";"0";"0"
"12/12/2024 03.00 AM";"0";"2,748";"3,055";"307";"0";"0"
"12/12/2024 03.15 AM";"0";"4,307";"4,540";"233";"0";"0"
"12/12/2024 03.30 AM";"0";"87";"318";"231";"0";"0"
"12/12/2024 03.45 AM";"0";"100";"332";"232";"0";"0"
"12/12/2024 04.00 AM";"0";"156";"388";"232";"0";"0"
"12/12/2024 04.15 AM";"0";"139";"369";"230";"0";"0"
"12/12/2024 04.30 AM";"0";"84";"314";"230";"0";"0"
"12/12/2024 04.45 AM";"0";"103";"405";"303";"0";"0"
"12/12/2024 05.00 AM";"0";"625";"946";"321";"0";"0"
"12/12/2024 05.15 AM";"0";"4,112";"4,451";"339";"0";"0"
"12/12/2024 05.30 AM";"0";"5,277";"5,607";"329";"0";"0"
"12/12/2024 05.45 AM";"0";"5,514";"5,906";"392";"0";"0"
"12/12/2024 06.00 AM";"0";"3,031";"3,229";"198";"0";"0"
"12/12/2024 06.15 AM";"0";"3,915";"4,187";"272";"0";"0"
"12/12/2024 06.30 AM";"0";"86";"348";"263";"0";"0"
"12/12/2024 06.45 AM";"0";"96";"466";"371";"0";"0"
"12/12/2024 07.00 AM";"0";"152";"523";"371";"0";"0"
"12/12/2024 07.15 AM";"0";"139";"1,064";"925";"0";"0"
"12/12/2024 07.30 AM";"0";"82";"804";"722";"0";"0"
"12/12/2024 07.45 AM";"0";"98";"692";"594";"0";"0"
"12/12/2024 08.00 AM";"9";"1,516";"2,258";"734";"0";"0"
"12/12/2024 08.15 AM";"0";"4,779";"5,523";"744";"0";"0"
"12/12/2024 08.30 AM";"0";"5,362";"5,710";"348";"0";"0"
"12/12/2024 08.45 AM";"0";"5,559";"6,024";"466";"7";"7"
"12/12/2024 09.00 AM";"0";"3,329";"3,707";"378";"90";"90"
"12/12/2024 09.15 AM";"0";"83";"477";"394";"137";"137"
"12/12/2024 09.30 AM";"0";"108";"275";"167";"196";"196"
"12/12/2024 09.45 AM";"0";"156";"325";"169";"310";"310"
"12/12/2024 10.00 AM";"0";"130";"318";"188";"402";"402"
"12/12/2024 10.15 AM";"0";"83";"818";"735";"534";"534"
"12/12/2024 10.30 AM";"0";"2,212";"2,507";"295";"547";"547"
"12/12/2024 10.45 AM";"0";"2,664";"2,930";"266";"606";"606"
"12/12/2024 11.00 AM";"0";"5,276";"5,535";"260";"706";"706"
"12/12/2024 11.15 AM";"0";"5,545";"5,783";"237";"777";"777"
"12/12/2024 11.30 AM";"0";"2,027";"2,400";"373";"724";"724"
"12/12/2024 11.45 AM";"0";"84";"284";"200";"731";"731"
"12/12/2024 12.00 PM";"0";"130";"315";"185";"888";"888"
"12/12/2024 12.15 PM";"0";"156";"375";"219";"773";"773"
"12/12/2024 12.30 PM";"0";"108";"321";"213";"687";"687"
"12/12/2024 12.45 PM";"0";"83";"334";"251";"710";"710"
"12/12/2024 01.00 PM";"0";"133";"404";"271";"657";"657"
"12/12/2024 01.15 PM";"0";"1,907";"2,177";"270";"646";"646"
"12/12/2024 01.30 PM";"0";"5,045";"5,324";"279";"589";"589"
"12/12/2024 01.45 PM";"0";"5,424";"6,056";"632";"531";"531"
"12/12/2024 02.00 PM";"0";"4,114";"4,708";"595";"474";"474"
"12/12/2024 02.15 PM";"0";"3,770";"3,945";"176";"398";"398"
"12/12/2024 02.30 PM";"0";"350";"508";"158";"354";"354"
"12/12/2024 02.45 PM";"0";"1,014";"1,119";"104";"273";"273"
"12/12/2024 03.00 PM";"0";"1,282";"1,383";"101";"197";"197"
"12/12/2024 03.15 PM";"0";"513";"625";"112";"156";"156"
"12/12/2024 03.30 PM";"0";"1,382";"1,514";"132";"107";"107"
"12/12/2024 03.45 PM";"0";"141";"335";"194";"74";"74"
"12/12/2024 04.00 PM";"0";"207";"393";"186";"29";"29"
"12/12/2024 04.15 PM";"0";"2,441";"2,640";"199";"0";"0"
"12/12/2024 04.30 PM";"0";"6,343";"6,533";"191";"0";"0"
"12/12/2024 04.45 PM";"0";"5,389";"5,519";"130";"0";"0"
"12/12/2024 05.00 PM";"0";"5,568";"5,677";"109";"0";"0"
"12/12/2024 05.15 PM";"0";"1,213";"1,305";"93";"0";"0"
"12/12/2024 05.30 PM";"0";"83";"174";"91";"0";"0"
"12/12/2024 05.45 PM";"0";"139";"416";"278";"0";"0"
"12/12/2024 06.00 PM";"0";"155";"689";"534";"0";"0"
"12/12/2024 06.15 PM";"0";"96";"953";"857";"0";"0"
"12/12/2024 06.30 PM";"0";"83";"717";"634";"0";"0"
"12/12/2024 06.45 PM";"61";"143";"742";"538";"0";"0"
"12/12/2024 07.00 PM";"609";"1,981";"3,156";"565";"0";"0"
"12/12/2024 07.15 PM";"160";"2,233";"3,327";"933";"0";"0"
"12/12/2024 07.30 PM";"0";"5,159";"5,876";"717";"0";"0"
"12/12/2024 07.45 PM";"0";"5,447";"5,905";"458";"0";"0"
"12/12/2024 08.00 PM";"0";"5,504";"5,904";"400";"0";"0"
"12/12/2024 08.15 PM";"0";"3,986";"4,645";"659";"0";"0"
"12/12/2024 08.30 PM";"0";"3,969";"4,578";"609";"0";"0"
"12/12/2024 08.45 PM";"0";"4,921";"5,183";"262";"0";"0"
"12/12/2024 09.00 PM";"0";"87";"415";"328";"0";"0"
"12/12/2024 09.15 PM";"0";"93";"447";"354";"0";"0"
"12/12/2024 09.30 PM";"0";"155";"505";"350";"0";"0"
"12/12/2024 09.45 PM";"0";"147";"494";"347";"0";"0"
"12/12/2024 10.00 PM";"0";"99";"450";"351";"0";"0"
"12/12/2024 10.15 PM";"0";"3,646";"3,957";"311";"0";"0"
"12/12/2024 10.30 PM";"0";"5,362";"5,642";"279";"0";"0"
"12/12/2024 10.45 PM";"0";"5,546";"5,826";"280";"0";"0"
"12/12/2024 11.00 PM";"0";"1,535";"1,815";"280";"0";"0"
"12/12/2024 11.15 PM";"0";"84";"347";"263";"0";"0"
"12/12/2024 11.30 PM";"0";"134";"398";"264";"0";"0"
"12/12/2024 11.45 PM";"0";"155";"477";"322";"0";"0"
