sep=;
"11/04/2024 10.30 PM";"0";"4,228";"4,551";"323";"0";"0"
"11/04/2024 10.45 PM";"0";"82";"403";"322";"0";"0"
"11/04/2024 11.00 PM";"0";"101";"404";"303";"0";"0"
"11/04/2024 11.15 PM";"0";"151";"457";"306";"0";"0"
"11/04/2024 11.30 PM";"0";"128";"429";"300";"0";"0"
"11/04/2024 11.45 PM";"0";"80";"352";"272";"0";"0"
"11/05/2024 12.00 AM";"0";"103";"281";"177";"0";"0"
"11/05/2024 12.15 AM";"0";"151";"321";"170";"0";"0"
"11/05/2024 12.30 AM";"0";"1,187";"1,353";"166";"0";"0"
"11/05/2024 12.45 AM";"0";"4,645";"4,833";"187";"0";"0"
"11/05/2024 01.00 AM";"0";"5,597";"5,790";"193";"0";"0"
"11/05/2024 01.15 AM";"0";"2,606";"2,744";"138";"0";"0"
"11/05/2024 01.30 AM";"0";"5,674";"5,783";"109";"0";"0"
"11/05/2024 01.45 AM";"0";"4,370";"4,484";"114";"0";"0"
"11/05/2024 02.00 AM";"0";"81";"162";"81";"0";"0"
"11/05/2024 02.15 AM";"0";"98";"179";"81";"0";"0"
"11/05/2024 02.30 AM";"0";"149";"242";"93";"0";"0"
"11/05/2024 02.45 AM";"0";"129";"306";"177";"0";"0"
"11/05/2024 03.00 AM";"0";"79";"249";"170";"0";"0"
"11/05/2024 03.15 AM";"0";"101";"267";"166";"0";"0"
"11/05/2024 03.30 AM";"0";"150";"314";"163";"0";"0"
"11/05/2024 03.45 AM";"0";"2,317";"2,484";"167";"0";"0"
"11/05/2024 04.00 AM";"0";"5,331";"5,441";"110";"0";"0"
"11/05/2024 04.15 AM";"0";"4,376";"4,487";"111";"0";"0"
"11/05/2024 04.30 AM";"0";"3,652";"3,746";"94";"0";"0"
"11/05/2024 04.45 AM";"0";"5,919";"6,032";"112";"0";"0"
"11/05/2024 05.00 AM";"0";"4,352";"4,464";"111";"0";"0"
"11/05/2024 05.15 AM";"0";"80";"182";"101";"0";"0"
"11/05/2024 05.30 AM";"0";"98";"272";"174";"0";"0"
"11/05/2024 05.45 AM";"0";"149";"318";"170";"0";"0"
"11/05/2024 06.00 AM";"0";"128";"295";"167";"0";"0"
"11/05/2024 06.15 AM";"0";"78";"241";"163";"0";"0"
"11/05/2024 06.30 AM";"0";"100";"266";"166";"0";"0"
"11/05/2024 06.45 AM";"0";"323";"448";"124";"0";"0"
"11/05/2024 07.00 AM";"0";"3,774";"4,046";"273";"0";"0"
"11/05/2024 07.15 AM";"0";"3,226";"3,511";"286";"0";"0"
"11/05/2024 07.30 AM";"0";"4,717";"5,513";"795";"0";"0"
"11/05/2024 07.45 AM";"0";"5,860";"6,406";"546";"51";"51"
"11/05/2024 08.00 AM";"0";"4,572";"5,091";"520";"137";"137"
"11/05/2024 08.15 AM";"0";"4,105";"4,450";"345";"203";"203"
"11/05/2024 08.30 AM";"0";"418";"675";"257";"307";"307"
"11/05/2024 08.45 AM";"0";"80";"220";"140";"435";"435"
"11/05/2024 09.00 AM";"0";"147";"233";"86";"560";"560"
"11/05/2024 09.15 AM";"0";"153";"310";"157";"530";"530"
"11/05/2024 09.30 AM";"0";"82";"169";"87";"550";"550"
"11/05/2024 09.45 AM";"0";"79";"161";"82";"701";"701"
"11/05/2024 10.00 AM";"0";"150";"236";"86";"913";"913"
"11/05/2024 10.15 AM";"0";"154";"675";"520";"1,204";"1,204"
"11/05/2024 10.30 AM";"1";"81";"320";"237";"1,357";"1,357"
"11/05/2024 10.45 AM";"0";"1,363";"1,595";"231";"1,589";"1,589"
"11/05/2024 11.00 AM";"0";"5,087";"5,443";"356";"1,393";"1,393"
"11/05/2024 11.15 AM";"0";"5,795";"6,092";"297";"1,448";"1,448"
"11/05/2024 11.30 AM";"0";"5,784";"6,506";"722";"1,259";"1,259"
"11/05/2024 11.45 AM";"0";"84";"881";"797";"1,034";"1,034"
"11/05/2024 12.00 PM";"0";"83";"630";"548";"983";"983"
"11/05/2024 12.15 PM";"0";"152";"701";"550";"1,011";"1,011"
"11/05/2024 12.30 PM";"0";"149";"698";"548";"933";"933"
"11/05/2024 12.45 PM";"0";"79";"662";"583";"1,077";"1,077"
"11/05/2024 01.00 PM";"0";"84";"707";"623";"1,157";"1,157"
"11/05/2024 01.15 PM";"0";"153";"1,400";"1,248";"1,235";"1,235"
"11/05/2024 01.30 PM";"0";"149";"772";"624";"1,093";"1,093"
"11/05/2024 01.45 PM";"0";"81";"314";"233";"844";"844"
"11/05/2024 02.00 PM";"0";"87";"383";"297";"773";"773"
"11/05/2024 02.15 PM";"0";"155";"1,177";"1,023";"732";"732"
"11/05/2024 02.30 PM";"0";"2,248";"3,609";"1,361";"653";"653"
"11/05/2024 02.45 PM";"0";"3,982";"4,466";"484";"452";"452"
"11/05/2024 03.00 PM";"0";"4,071";"4,193";"122";"345";"345"
"11/05/2024 03.15 PM";"0";"2,887";"3,034";"148";"338";"338"
"11/05/2024 03.30 PM";"0";"81";"262";"181";"375";"375"
"11/05/2024 03.45 PM";"0";"101";"277";"176";"432";"432"
"11/05/2024 04.00 PM";"0";"152";"329";"177";"379";"379"
"11/05/2024 04.15 PM";"0";"128";"302";"174";"219";"219"
"11/05/2024 04.30 PM";"0";"79";"207";"128";"99";"99"
"11/05/2024 04.45 PM";"0";"104";"195";"91";"22";"22"
"11/05/2024 05.00 PM";"0";"154";"538";"384";"0";"0"
"11/05/2024 05.15 PM";"0";"128";"433";"305";"0";"0"
"11/05/2024 05.30 PM";"0";"81";"505";"424";"0";"0"
"11/05/2024 05.45 PM";"0";"107";"506";"399";"0";"0"
"11/05/2024 06.00 PM";"0";"156";"555";"399";"0";"0"
"11/05/2024 06.15 PM";"0";"296";"670";"374";"0";"0"
"11/05/2024 06.30 PM";"0";"3,849";"4,372";"523";"0";"0"
"11/05/2024 06.45 PM";"0";"5,518";"5,833";"315";"0";"0"
"11/05/2024 07.00 PM";"0";"5,734";"6,180";"446";"0";"0"
"11/05/2024 07.15 PM";"0";"3,643";"4,074";"432";"0";"0"
"11/05/2024 07.30 PM";"0";"4,796";"4,962";"166";"0";"0"
"11/05/2024 07.45 PM";"0";"2,851";"2,977";"127";"0";"0"
"11/05/2024 08.00 PM";"0";"80";"244";"165";"0";"0"
"11/05/2024 08.15 PM";"0";"117";"451";"334";"0";"0"
"11/05/2024 08.30 PM";"0";"151";"511";"361";"0";"0"
"11/05/2024 08.45 PM";"0";"110";"510";"400";"0";"0"
"11/05/2024 09.00 PM";"0";"78";"473";"395";"0";"0"
"11/05/2024 09.15 PM";"0";"119";"394";"275";"0";"0"
"11/05/2024 09.30 PM";"0";"152";"348";"197";"0";"0"
"11/05/2024 09.45 PM";"0";"109";"360";"251";"0";"0"
"11/05/2024 10.00 PM";"0";"841";"1,135";"294";"0";"0"
"11/05/2024 10.15 PM";"0";"4,526";"4,888";"361";"0";"0"
"11/05/2024 10.30 PM";"0";"5,607";"6,032";"425";"0";"0"
"11/05/2024 10.45 PM";"0";"5,857";"6,268";"412";"0";"0"
"11/05/2024 11.00 PM";"0";"983";"1,299";"316";"0";"0"
"11/05/2024 11.15 PM";"0";"79";"379";"300";"0";"0"
"11/05/2024 11.30 PM";"0";"139";"372";"233";"0";"0"
"11/05/2024 11.45 PM";"0";"152";"313";"161";"0";"0"
"11/06/2024 12.00 AM";"0";"88";"174";"86";"0";"0"
"11/06/2024 12.15 AM";"0";"79";"165";"86";"0";"0"
"11/06/2024 12.30 AM";"0";"142";"286";"144";"0";"0"
"11/06/2024 12.45 AM";"0";"153";"328";"175";"0";"0"
"11/06/2024 01.00 AM";"0";"86";"257";"171";"0";"0"
"11/06/2024 01.15 AM";"0";"1,517";"1,686";"169";"0";"0"
"11/06/2024 01.30 AM";"0";"4,943";"5,081";"138";"0";"0"
"11/06/2024 01.45 AM";"0";"5,769";"5,889";"120";"0";"0"
"11/06/2024 02.00 AM";"0";"1,681";"1,782";"100";"0";"0"
"11/06/2024 02.15 AM";"0";"79";"165";"86";"0";"0"
"11/06/2024 02.30 AM";"0";"130";"217";"87";"0";"0"
"11/06/2024 02.45 AM";"0";"152";"311";"159";"0";"0"
"11/06/2024 03.00 AM";"0";"97";"271";"174";"0";"0"
"11/06/2024 03.15 AM";"0";"79";"250";"171";"0";"0"
"11/06/2024 03.30 AM";"0";"134";"303";"169";"0";"0"
"11/06/2024 03.45 AM";"0";"154";"259";"105";"0";"0"
"11/06/2024 04.00 AM";"0";"95";"182";"87";"0";"0"
"11/06/2024 04.15 AM";"0";"79";"168";"89";"0";"0"
"11/06/2024 04.30 AM";"0";"136";"224";"88";"0";"0"
"11/06/2024 04.45 AM";"0";"2,111";"2,212";"102";"0";"0"
"11/06/2024 05.00 AM";"0";"3,806";"3,971";"166";"0";"0"
"11/06/2024 05.15 AM";"0";"3,979";"4,179";"200";"0";"0"
"11/06/2024 05.30 AM";"0";"4,115";"4,308";"193";"0";"0"
"11/06/2024 05.45 AM";"0";"286";"452";"166";"0";"0"
"11/06/2024 06.00 AM";"0";"79";"199";"120";"0";"0"
"11/06/2024 06.15 AM";"0";"145";"277";"132";"0";"0"
"11/06/2024 06.30 AM";"0";"151";"403";"252";"0";"0"
"11/06/2024 06.45 AM";"0";"81";"336";"254";"0";"0"
"11/06/2024 07.00 AM";"0";"79";"487";"407";"0";"0"
"11/06/2024 07.15 AM";"0";"151";"509";"358";"0";"0"
"11/06/2024 07.30 AM";"0";"153";"662";"509";"0";"0"
"11/06/2024 07.45 AM";"0";"80";"840";"760";"0";"0"
"11/06/2024 08.00 AM";"0";"84";"457";"373";"85";"85"
"11/06/2024 08.15 AM";"0";"157";"511";"354";"227";"227"
"11/06/2024 08.30 AM";"0";"273";"761";"487";"320";"320"
"11/06/2024 08.45 AM";"0";"3,364";"3,629";"265";"368";"368"
"11/06/2024 09.00 AM";"0";"3,942";"4,360";"418";"500";"500"
"11/06/2024 09.15 AM";"0";"4,013";"4,283";"271";"593";"593"
"11/06/2024 09.30 AM";"0";"4,080";"4,477";"396";"749";"749"
"11/06/2024 09.45 AM";"0";"4,123";"4,826";"703";"855";"855"
"11/06/2024 10.00 AM";"0";"634";"897";"263";"907";"907"
"11/06/2024 10.15 AM";"0";"84";"286";"202";"795";"795"
"11/06/2024 10.30 AM";"0";"146";"311";"165";"738";"738"
"11/06/2024 10.45 AM";"0";"158";"318";"160";"722";"722"
"11/06/2024 11.00 AM";"0";"115";"268";"153";"672";"672"
"11/06/2024 11.15 AM";"0";"1,386";"1,822";"435";"662";"662"
"11/06/2024 11.30 AM";"0";"210";"507";"297";"821";"821"
"11/06/2024 11.45 AM";"0";"222";"477";"255";"789";"789"
"11/06/2024 12.00 PM";"0";"587";"845";"258";"803";"803"
"11/06/2024 12.15 PM";"0";"3,795";"4,034";"238";"825";"825"
"11/06/2024 12.30 PM";"0";"4,173";"4,364";"191";"833";"833"
"11/06/2024 12.45 PM";"0";"2,334";"2,514";"180";"1,022";"1,022"
"11/06/2024 01.00 PM";"78";"2,259";"2,698";"361";"934";"934"
"11/06/2024 01.15 PM";"413";"372";"954";"169";"910";"910"
"11/06/2024 01.30 PM";"57";"158";"406";"191";"845";"845"
"11/06/2024 01.45 PM";"0";"123";"369";"246";"720";"720"
"11/06/2024 02.00 PM";"0";"84";"322";"237";"575";"575"
"11/06/2024 02.15 PM";"0";"117";"352";"235";"556";"556"
"11/06/2024 02.30 PM";"0";"156";"587";"431";"501";"501"
"11/06/2024 02.45 PM";"0";"1,709";"1,824";"115";"506";"506"
"11/06/2024 03.00 PM";"0";"3,974";"4,095";"122";"459";"459"
"11/06/2024 03.15 PM";"0";"4,103";"4,221";"118";"367";"367"
"11/06/2024 03.30 PM";"0";"2,203";"2,306";"103";"273";"273"
"11/06/2024 03.45 PM";"0";"82";"177";"95";"181";"181"
"11/06/2024 04.00 PM";"0";"116";"249";"133";"121";"121"
"11/06/2024 04.15 PM";"0";"153";"338";"185";"71";"71"
"11/06/2024 04.30 PM";"0";"118";"454";"336";"9";"9"
"11/06/2024 04.45 PM";"0";"82";"427";"345";"0";"0"
"11/06/2024 05.00 PM";"0";"118";"451";"333";"0";"0"
"11/06/2024 05.15 PM";"0";"155";"429";"273";"0";"0"
"11/06/2024 05.30 PM";"0";"116";"440";"324";"0";"0"
"11/06/2024 05.45 PM";"0";"3,139";"3,673";"534";"0";"0"
"11/06/2024 06.00 PM";"0";"3,997";"5,001";"1,003";"0";"0"
"11/06/2024 06.15 PM";"0";"4,096";"4,942";"846";"0";"0"
"11/06/2024 06.30 PM";"0";"2,240";"2,488";"248";"0";"0"
"11/06/2024 06.45 PM";"0";"81";"358";"277";"0";"0"
"11/06/2024 07.00 PM";"0";"114";"546";"431";"0";"0"
"11/06/2024 07.15 PM";"256";"153";"678";"268";"0";"0"
"11/06/2024 07.30 PM";"0";"118";"348";"230";"0";"0"
"11/06/2024 07.45 PM";"0";"81";"237";"156";"0";"0"
"11/06/2024 08.00 PM";"0";"117";"323";"206";"0";"0"
"11/06/2024 08.15 PM";"0";"244";"485";"240";"0";"0"
"11/06/2024 08.30 PM";"0";"3,403";"3,652";"249";"0";"0"
"11/06/2024 08.45 PM";"0";"3,969";"4,254";"285";"0";"0"
"11/06/2024 09.00 PM";"0";"4,067";"4,411";"344";"0";"0"
"11/06/2024 09.15 PM";"0";"2,185";"2,505";"321";"0";"0"
"11/06/2024 09.30 PM";"0";"80";"383";"303";"0";"0"
"11/06/2024 09.45 PM";"0";"114";"292";"177";"0";"0"
"11/06/2024 10.00 PM";"0";"152";"316";"164";"0";"0"
"11/06/2024 10.15 PM";"0";"116";"204";"88";"0";"0"
"11/06/2024 10.30 PM";"0";"79";"166";"87";"0";"0"
"11/06/2024 10.45 PM";"0";"117";"204";"87";"0";"0"
"11/06/2024 11.00 PM";"0";"154";"241";"87";"0";"0"
"11/06/2024 11.15 PM";"0";"114";"255";"141";"0";"0"
"11/06/2024 11.30 PM";"0";"79";"260";"181";"0";"0"
"11/06/2024 11.45 PM";"0";"119";"295";"176";"0";"0"
"11/07/2024 12.00 AM";"0";"1,417";"1,603";"187";"0";"0"
"11/07/2024 12.15 AM";"0";"3,681";"3,875";"194";"0";"0"
"11/07/2024 12.30 AM";"0";"3,975";"4,117";"142";"0";"0"
"11/07/2024 12.45 AM";"0";"4,114";"4,228";"114";"0";"0"
"11/07/2024 01.00 AM";"0";"529";"613";"85";"0";"0"
"11/07/2024 01.15 AM";"0";"80";"167";"88";"0";"0"
"11/07/2024 01.30 AM";"0";"143";"231";"88";"0";"0"
"11/07/2024 01.45 AM";"0";"153";"298";"145";"0";"0"
"11/07/2024 02.00 AM";"0";"86";"267";"181";"0";"0"
"11/07/2024 02.15 AM";"0";"79";"255";"176";"0";"0"
"11/07/2024 02.30 AM";"0";"146";"319";"173";"0";"0"
"11/07/2024 02.45 AM";"0";"155";"305";"151";"0";"0"
"11/07/2024 03.00 AM";"0";"84";"173";"88";"0";"0"
"11/07/2024 03.15 AM";"0";"79";"169";"90";"0";"0"
"11/07/2024 03.30 AM";"0";"440";"536";"96";"0";"0"
"11/07/2024 03.45 AM";"0";"3,336";"3,449";"113";"0";"0"
"11/07/2024 04.00 AM";"0";"3,868";"3,983";"114";"0";"0"
"11/07/2024 04.15 AM";"0";"4,064";"4,263";"200";"0";"0"
"11/07/2024 04.30 AM";"0";"2,326";"2,512";"186";"0";"0"
"11/07/2024 04.45 AM";"0";"81";"255";"174";"0";"0"
"11/07/2024 05.00 AM";"0";"112";"284";"172";"0";"0"
"11/07/2024 05.15 AM";"0";"153";"271";"118";"0";"0"
"11/07/2024 05.30 AM";"0";"118";"217";"98";"0";"0"
"11/07/2024 05.45 AM";"0";"79";"313";"234";"0";"0"
"11/07/2024 06.00 AM";"0";"113";"347";"233";"0";"0"
"11/07/2024 06.15 AM";"0";"151";"383";"232";"0";"0"
"11/07/2024 06.30 AM";"0";"115";"447";"332";"0";"0"
"11/07/2024 06.45 AM";"0";"78";"460";"382";"0";"0"
"11/07/2024 07.00 AM";"0";"115";"408";"294";"0";"0"
"11/07/2024 07.15 AM";"0";"153";"326";"172";"0";"0"
"11/07/2024 07.30 AM";"0";"2,106";"2,274";"168";"0";"0"
"11/07/2024 07.45 AM";"0";"3,790";"4,571";"781";"0";"0"
"11/07/2024 08.00 AM";"0";"3,986";"4,446";"460";"0";"0"
"11/07/2024 08.15 AM";"0";"4,110";"4,549";"439";"85";"85"
"11/07/2024 08.30 AM";"0";"282";"620";"338";"213";"213"
"11/07/2024 08.45 AM";"0";"78";"403";"324";"318";"318"
"11/07/2024 09.00 AM";"0";"146";"584";"438";"268";"268"
"11/07/2024 09.15 AM";"0";"153";"563";"410";"249";"249"
"11/07/2024 09.30 AM";"0";"81";"333";"252";"348";"348"
"11/07/2024 09.45 AM";"0";"79";"254";"175";"417";"417"
"11/07/2024 10.00 AM";"0";"150";"296";"146";"607";"607"
"11/07/2024 10.15 AM";"0";"155";"302";"146";"781";"781"
"11/07/2024 10.30 AM";"0";"80";"226";"147";"598";"598"
"11/07/2024 10.45 AM";"0";"80";"227";"147";"553";"553"
"11/07/2024 11.00 AM";"0";"155";"394";"239";"663";"663"
"11/07/2024 11.15 AM";"0";"155";"387";"232";"853";"853"
"11/07/2024 11.30 AM";"255";"2,482";"2,988";"250";"1,262";"1,262"
"11/07/2024 11.45 AM";"0";"3,908";"4,610";"702";"1,270";"1,270"
"11/07/2024 12.00 PM";"0";"4,031";"5,358";"1,326";"1,209";"1,209"
"11/07/2024 12.15 PM";"0";"4,093";"4,752";"659";"1,197";"1,197"
"11/07/2024 12.30 PM";"258";"1,262";"2,095";"575";"1,189";"1,189"
"11/07/2024 12.45 PM";"258";"80";"913";"575";"1,283";"1,283"
"11/07/2024 01.00 PM";"257";"131";"2,341";"1,952";"1,322";"1,322"
"11/07/2024 01.15 PM";"246";"154";"1,671";"1,271";"1,377";"1,377"
"11/07/2024 01.30 PM";"245";"100";"1,438";"1,092";"1,303";"1,303"
"11/07/2024 01.45 PM";"212";"81";"1,175";"882";"1,167";"1,167"
"11/07/2024 02.00 PM";"308";"134";"749";"307";"1,357";"1,357"
"11/07/2024 02.15 PM";"187";"155";"812";"471";"1,221";"1,221"
"11/07/2024 02.30 PM";"179";"98";"980";"703";"1,052";"1,052"
"11/07/2024 02.45 PM";"190";"80";"926";"657";"875";"875"
"11/07/2024 03.00 PM";"179";"138";"459";"143";"807";"807"
"11/07/2024 03.15 PM";"167";"681";"987";"140";"775";"775"
"11/07/2024 03.30 PM";"0";"3,682";"3,836";"154";"620";"620"
"11/07/2024 03.45 PM";"0";"4,015";"4,244";"229";"424";"424"
"11/07/2024 04.00 PM";"0";"4,108";"4,361";"253";"273";"273"
"11/07/2024 04.15 PM";"0";"640";"822";"182";"145";"145"
"11/07/2024 04.30 PM";"0";"98";"678";"580";"76";"76"
"11/07/2024 04.45 PM";"0";"151";"330";"179";"11";"11"
"11/07/2024 05.00 PM";"0";"154";"293";"139";"0";"0"
"11/07/2024 05.15 PM";"0";"156";"270";"114";"0";"0"
"11/07/2024 05.30 PM";"0";"157";"318";"161";"0";"0"
"11/07/2024 05.45 PM";"0";"157";"495";"338";"0";"0"
"11/07/2024 06.00 PM";"0";"158";"487";"329";"0";"0"
"11/07/2024 06.15 PM";"0";"158";"493";"335";"0";"0"
"11/07/2024 06.30 PM";"0";"159";"512";"354";"0";"0"
"11/07/2024 06.45 PM";"0";"158";"392";"234";"0";"0"
"11/07/2024 07.00 PM";"0";"268";"527";"259";"0";"0"
"11/07/2024 07.15 PM";"0";"3,414";"3,806";"392";"0";"0"
"11/07/2024 07.30 PM";"0";"3,962";"4,174";"212";"0";"0"
"11/07/2024 07.45 PM";"0";"4,070";"4,437";"367";"0";"0"
"11/07/2024 08.00 PM";"0";"2,729";"3,063";"334";"0";"0"
"11/07/2024 08.15 PM";"0";"81";"347";"266";"0";"0"
"11/07/2024 08.30 PM";"0";"106";"246";"140";"0";"0"
"11/07/2024 08.45 PM";"0";"154";"305";"151";"0";"0"
"11/07/2024 09.00 PM";"0";"128";"228";"100";"0";"0"
"11/07/2024 09.15 PM";"0";"80";"177";"97";"0";"0"
"11/07/2024 09.30 PM";"0";"108";"306";"198";"0";"0"
"11/07/2024 09.45 PM";"0";"155";"455";"300";"0";"0"
"11/07/2024 10.00 PM";"0";"126";"514";"388";"0";"0"
"11/07/2024 10.15 PM";"0";"3,190";"3,558";"369";"0";"0"
"11/07/2024 10.30 PM";"0";"4,011";"4,312";"301";"0";"0"
"11/07/2024 10.45 PM";"0";"4,111";"4,355";"244";"0";"0"
"11/07/2024 11.00 PM";"0";"1,396";"1,635";"239";"0";"0"
"11/07/2024 11.15 PM";"0";"80";"304";"224";"0";"0"
"11/07/2024 11.30 PM";"0";"128";"446";"318";"0";"0"
"11/07/2024 11.45 PM";"0";"153";"472";"319";"0";"0"
