sep=;
"Version";"4";;;
"Language";"en-US";;;
"Local export date";"29.12.2024 10:12:31";;;
"Export UTC date";"2024-12-29T09:12:31.819Z";;;
"Time zone";"Europe/Berlin";;;
"User name";"Name";;;
"Level";"System";;;
"System ID";"0815";;;
"System name";"0815_Name";;;
"";"";;;
"Time period";"Total consumption [kW]";"Base load [kW]";"Total generation [kW]";"PV generation [kW]"
"08/03/2024 07.30 PM";"2.28";"2.28";"0.76";"0.76"
"08/03/2024 07.45 PM";"0.26";"0.26";"0.26";"0.26"
"08/03/2024 08.00 PM";"0.36";"0.36";"0.36";"0.36"
"08/03/2024 08.15 PM";"0.40";"0.40";"0.40";"0.40"
"08/03/2024 08.30 PM";"0.37";"0.37";"0.32";"0.32"
"08/03/2024 08.45 PM";"0.34";"0.34";"0.10";"0.10"
"08/03/2024 09.00 PM";"0.31";"0.31";"0.01";"0.01"
"08/03/2024 09.15 PM";"0.37";"0.37";"0.00";"0.00"
"08/03/2024 09.30 PM";"0.32";"0.32";"0.00";"0.00"
"08/03/2024 09.45 PM";"0.32";"0.32";"0.00";"0.00"
"08/03/2024 10.00 PM";"0.36";"0.36";"0.00";"0.00"
"08/03/2024 10.15 PM";"0.25";"0.25";"0.00";"0.00"
"08/03/2024 10.30 PM";"0.20";"0.20";"0.00";"0.00"
"08/03/2024 10.45 PM";"0.29";"0.29";"0.00";"0.00"
"08/03/2024 11.00 PM";"0.26";"0.26";"0.00";"0.00"
"08/03/2024 11.15 PM";"0.21";"0.21";"0.00";"0.00"
"08/03/2024 11.30 PM";"0.35";"0.35";"0.00";"0.00"
"08/03/2024 11.45 PM";"0.36";"0.36";"0.00";"0.00"
"08/04/2024 12.00 AM";"0.34";"0.34";"0.00";"0.00"
"08/04/2024 12.15 AM";"0.40";"0.40";"0.00";"0.00"
"08/04/2024 12.30 AM";"0.34";"0.34";"0.00";"0.00"
"08/04/2024 12.45 AM";"0.32";"0.32";"0.00";"0.00"
"08/04/2024 01.00 AM";"0.39";"0.39";"0.00";"0.00"
"08/04/2024 01.15 AM";"0.32";"0.32";"0.00";"0.00"
"08/04/2024 01.30 AM";"0.27";"0.27";"0.00";"0.00"
"08/04/2024 01.45 AM";"0.30";"0.30";"0.00";"0.00"
"08/04/2024 02.00 AM";"0.31";"0.31";"0.00";"0.00"
"08/04/2024 02.15 AM";"0.26";"0.26";"0.00";"0.00"
"08/04/2024 02.30 AM";"0.23";"0.23";"0.00";"0.00"
"08/04/2024 02.45 AM";"0.30";"0.30";"0.00";"0.00"
"08/04/2024 03.00 AM";"0.36";"0.36";"0.00";"0.00"
"08/04/2024 03.15 AM";"0.33";"0.33";"0.00";"0.00"
"08/04/2024 03.30 AM";"0.32";"0.32";"0.00";"0.00"
"08/04/2024 03.45 AM";"0.39";"0.39";"0.00";"0.00"
"08/04/2024 04.00 AM";"0.40";"0.40";"0.00";"0.00"
"08/04/2024 04.15 AM";"0.32";"0.32";"0.00";"0.00"
"08/04/2024 04.30 AM";"0.31";"0.31";"0.00";"0.00"
"08/04/2024 04.45 AM";"0.31";"0.31";"0.00";"0.00"
"08/04/2024 05.00 AM";"0.20";"0.20";"0.00";"0.00"
"08/04/2024 05.15 AM";"0.12";"0.12";"0.00";"0.00"
"08/04/2024 05.30 AM";"0.12";"0.12";"0.00";"0.00"
"08/04/2024 05.45 AM";"0.20";"0.20";"0.00";"0.00"
"08/04/2024 06.00 AM";"0.20";"0.20";"0.00";"0.00"
"08/04/2024 06.15 AM";"0.11";"0.11";"0.00";"0.00"
"08/04/2024 06.30 AM";"0.29";"0.29";"0.12";"0.12"
"08/04/2024 06.45 AM";"0.40";"0.40";"0.24";"0.24"
"08/04/2024 07.00 AM";"0.40";"0.40";"0.31";"0.31"
"08/04/2024 07.15 AM";"0.31";"0.31";"0.31";"0.31"
"08/04/2024 07.30 AM";"0.31";"0.31";"0.31";"0.31"
"08/04/2024 07.45 AM";"0.39";"0.39";"0.39";"0.39"
"08/04/2024 08.00 AM";"0.39";"0.39";"0.39";"0.39"
"08/04/2024 08.15 AM";"0.25";"0.25";"0.25";"0.25"
"08/04/2024 08.30 AM";"0.31";"0.31";"0.36";"0.36"
"08/04/2024 08.45 AM";"0.38";"0.38";"0.39";"0.39"
"08/04/2024 09.00 AM";"0.34";"0.34";"0.35";"0.35"
"08/04/2024 09.15 AM";"0.31";"0.31";"0.34";"0.34"
"08/04/2024 09.30 AM";"0.35";"0.35";"0.35";"0.35"
"08/04/2024 09.45 AM";"1.60";"1.60";"1.58";"1.58"
"08/04/2024 10.00 AM";"3.17";"3.17";"3.17";"3.17"
"08/04/2024 10.15 AM";"3.17";"3.17";"3.17";"3.17"
"08/04/2024 10.30 AM";"3.23";"3.23";"3.23";"3.23"
"08/04/2024 10.45 AM";"3.17";"3.17";"3.00";"3.00"
"08/04/2024 11.00 AM";"3.17";"3.17";"3.09";"3.09"
"08/04/2024 11.15 AM";"3.17";"3.17";"3.17";"3.17"
"08/04/2024 11.30 AM";"3.08";"3.08";"3.08";"3.08"
"08/04/2024 11.45 AM";"3.11";"3.11";"3.07";"3.07"
"08/04/2024 12.00 PM";"3.16";"3.16";"3.15";"3.15"
"08/04/2024 12.15 PM";"3.08";"3.08";"3.08";"3.08"
"08/04/2024 12.30 PM";"3.13";"3.13";"3.13";"3.13"
"08/04/2024 12.45 PM";"3.23";"3.23";"3.23";"3.23"
"08/04/2024 01.00 PM";"3.15";"3.15";"3.15";"3.15"
"08/04/2024 01.15 PM";"3.16";"3.16";"3.16";"3.16"
"08/04/2024 01.30 PM";"3.22";"3.22";"3.22";"3.22"
"08/04/2024 01.45 PM";"3.16";"3.16";"3.16";"3.16"
"08/04/2024 02.00 PM";"3.18";"3.18";"3.18";"3.18"
"08/04/2024 02.15 PM";"3.26";"3.26";"3.26";"3.26"
"08/04/2024 02.30 PM";"3.11";"3.11";"3.11";"3.11"
"08/04/2024 02.45 PM";"3.12";"3.12";"3.12";"3.12"
"08/04/2024 03.00 PM";"3.32";"3.32";"3.35";"3.35"
"08/04/2024 03.15 PM";"3.18";"3.18";"3.18";"3.18"
"08/04/2024 03.30 PM";"3.23";"3.23";"3.23";"3.23"
"08/04/2024 03.45 PM";"3.32";"3.32";"3.32";"3.32"
"08/04/2024 04.00 PM";"3.31";"3.31";"3.31";"3.31"
"08/04/2024 04.15 PM";"3.21";"3.21";"3.21";"3.21"
"08/04/2024 04.30 PM";"3.24";"3.24";"3.24";"3.24"
"08/04/2024 04.45 PM";"3.18";"3.18";"3.18";"3.18"
"08/04/2024 05.00 PM";"3.12";"3.12";"3.12";"3.12"
"08/04/2024 05.15 PM";"3.18";"3.18";"3.18";"3.18"
"08/04/2024 05.30 PM";"3.30";"3.30";"3.26";"3.26"
"08/04/2024 05.45 PM";"3.33";"3.33";"2.69";"2.69"
"08/04/2024 06.00 PM";"1.29";"1.29";"0.85";"0.85"
"08/04/2024 06.15 PM";"0.32";"0.32";"0.32";"0.32"
"08/04/2024 06.30 PM";"0.34";"0.34";"0.34";"0.34"
"08/04/2024 06.45 PM";"0.39";"0.39";"0.39";"0.39"
"08/04/2024 07.00 PM";"0.37";"0.37";"0.37";"0.37"
"08/04/2024 07.15 PM";"0.30";"0.30";"0.30";"0.30"
"08/04/2024 07.30 PM";"0.34";"0.34";"0.30";"0.30"
"08/04/2024 07.45 PM";"0.41";"0.41";"0.31";"0.31"
"08/04/2024 08.00 PM";"0.49";"0.49";"0.24";"0.24"
"08/04/2024 08.15 PM";"0.48";"0.48";"0.12";"0.12"
"08/04/2024 08.30 PM";"0.51";"0.51";"0.04";"0.04"
"08/04/2024 08.45 PM";"0.56";"0.56";"0.01";"0.01"
"08/04/2024 09.00 PM";"0.49";"0.49";"0.00";"0.00"
"08/04/2024 09.15 PM";"0.34";"0.34";"0.00";"0.00"
"08/04/2024 09.30 PM";"0.34";"0.34";"0.00";"0.00"
"08/04/2024 09.45 PM";"0.87";"0.87";"0.00";"0.00"
"08/04/2024 10.00 PM";"3.60";"3.60";"0.00";"0.00"
"08/04/2024 10.15 PM";"4.01";"4.01";"0.00";"0.00"
"08/04/2024 10.30 PM";"1.69";"1.69";"0.00";"0.00"
"08/04/2024 10.45 PM";"0.48";"0.48";"0.00";"0.00"
"08/04/2024 11.00 PM";"0.57";"0.57";"0.00";"0.00"
"08/04/2024 11.15 PM";"0.49";"0.49";"0.00";"0.00"
"08/04/2024 11.30 PM";"0.44";"0.44";"0.00";"0.00"
"08/04/2024 11.45 PM";"0.40";"0.40";"0.00";"0.00"
"08/05/2024 12.00 AM";"0.39";"0.39";"0.00";"0.00"
"08/05/2024 12.15 AM";"0.36";"0.36";"0.00";"0.00"
"08/05/2024 12.30 AM";"0.27";"0.27";"0.00";"0.00"
"08/05/2024 12.45 AM";"0.26";"0.26";"0.00";"0.00"
"08/05/2024 01.00 AM";"0.31";"0.31";"0.00";"0.00"
"08/05/2024 01.15 AM";"0.34";"0.34";"0.00";"0.00"
"08/05/2024 01.30 AM";"0.28";"0.28";"0.00";"0.00"
"08/05/2024 01.45 AM";"0.31";"0.31";"0.00";"0.00"
"08/05/2024 02.00 AM";"0.41";"0.41";"0.00";"0.00"
"08/05/2024 02.15 AM";"0.37";"0.37";"0.00";"0.00"
"08/05/2024 02.30 AM";"0.25";"0.25";"0.00";"0.00"
"08/05/2024 02.45 AM";"0.23";"0.23";"0.00";"0.00"
"08/05/2024 03.00 AM";"0.29";"0.29";"0.00";"0.00"
"08/05/2024 03.15 AM";"0.31";"0.31";"0.00";"0.00"
"08/05/2024 03.30 AM";"0.18";"0.18";"0.00";"0.00"
"08/05/2024 03.45 AM";"0.15";"0.15";"0.00";"0.00"
"08/05/2024 04.00 AM";"0.21";"0.21";"0.00";"0.00"
"08/05/2024 04.15 AM";"0.23";"0.23";"0.00";"0.00"
"08/05/2024 04.30 AM";"0.16";"0.16";"0.00";"0.00"
"08/05/2024 04.45 AM";"0.15";"0.15";"0.00";"0.00"
"08/05/2024 05.00 AM";"0.26";"0.26";"0.00";"0.00"
"08/05/2024 05.15 AM";"0.32";"0.32";"0.00";"0.00"
"08/05/2024 05.30 AM";"0.25";"0.25";"0.00";"0.00"
"08/05/2024 05.45 AM";"0.23";"0.23";"0.00";"0.00"
"08/05/2024 06.00 AM";"0.30";"0.30";"0.00";"0.00"
"08/05/2024 06.15 AM";"0.31";"0.31";"0.00";"0.00"
"08/05/2024 06.30 AM";"0.24";"0.24";"0.10";"0.10"
"08/05/2024 06.45 AM";"0.18";"0.18";"0.16";"0.16"
"08/05/2024 07.00 AM";"0.32";"0.32";"0.32";"0.32"
"08/05/2024 07.15 AM";"0.28";"0.28";"0.28";"0.28"
"08/05/2024 07.30 AM";"0.15";"0.15";"0.15";"0.15"
"08/05/2024 07.45 AM";"0.13";"0.13";"0.13";"0.13"
"08/05/2024 08.00 AM";"0.19";"0.19";"0.19";"0.19"
"08/05/2024 08.15 AM";"0.29";"0.29";"0.29";"0.29"
"08/05/2024 08.30 AM";"0.22";"0.22";"0.22";"0.22"
"08/05/2024 08.45 AM";"0.20";"0.20";"0.20";"0.20"
"08/05/2024 09.00 AM";"0.27";"0.27";"0.27";"0.27"
"08/05/2024 09.15 AM";"0.28";"0.28";"0.28";"0.28"
"08/05/2024 09.30 AM";"0.20";"0.20";"0.20";"0.20"
"08/05/2024 09.45 AM";"0.17";"0.17";"0.17";"0.17"
"08/05/2024 10.00 AM";"0.19";"0.19";"0.19";"0.19"
"08/05/2024 10.15 AM";"0.20";"0.20";"0.20";"0.20"
"08/05/2024 10.30 AM";"0.12";"0.12";"0.12";"0.12"
"08/05/2024 10.45 AM";"0.12";"0.12";"0.12";"0.12"
"08/05/2024 11.00 AM";"0.19";"0.19";"0.19";"0.19"
"08/05/2024 11.15 AM";"0.13";"0.13";"0.13";"0.13"
"08/05/2024 11.30 AM";"0.21";"0.21";"0.21";"0.21"
"08/05/2024 11.45 AM";"0.29";"0.29";"0.29";"0.29"
"08/05/2024 12.00 PM";"0.20";"0.20";"0.20";"0.20"
"08/05/2024 12.15 PM";"0.20";"0.20";"0.20";"0.20"
"08/05/2024 12.30 PM";"0.28";"0.28";"0.28";"0.28"
"08/05/2024 12.45 PM";"0.20";"0.20";"0.20";"0.20"
"08/05/2024 01.00 PM";"0.19";"0.19";"0.19";"0.19"
"08/05/2024 01.15 PM";"0.20";"0.20";"0.20";"0.20"
"08/05/2024 01.30 PM";"0.12";"0.12";"0.12";"0.12"
"08/05/2024 01.45 PM";"0.12";"0.12";"0.12";"0.12"
"08/05/2024 02.00 PM";"0.20";"0.20";"0.20";"0.20"
"08/05/2024 02.15 PM";"0.12";"0.12";"0.12";"0.12"
"08/05/2024 02.30 PM";"0.67";"0.67";"0.64";"0.64"
"08/05/2024 02.45 PM";"3.19";"3.19";"3.19";"3.19"
"08/05/2024 03.00 PM";"3.10";"3.10";"3.10";"3.10"
"08/05/2024 03.15 PM";"3.10";"3.10";"3.09";"3.09"
"08/05/2024 03.30 PM";"3.16";"3.16";"2.99";"2.99"
"08/05/2024 03.45 PM";"3.07";"3.07";"3.07";"3.07"
"08/05/2024 04.00 PM";"3.06";"3.06";"3.06";"3.06"
"08/05/2024 04.15 PM";"3.12";"3.12";"3.12";"3.12"
"08/05/2024 04.30 PM";"2.96";"2.96";"2.96";"2.96"
"08/05/2024 04.45 PM";"2.98";"2.98";"2.96";"2.96"
"08/05/2024 05.00 PM";"3.07";"3.07";"3.07";"3.07"
"08/05/2024 05.15 PM";"3.00";"3.00";"3.00";"3.00"
"08/05/2024 05.30 PM";"3.01";"3.01";"3.01";"3.01"
"08/05/2024 05.45 PM";"3.07";"3.07";"3.07";"3.07"
"08/05/2024 06.00 PM";"3.07";"3.07";"3.07";"3.07"
"08/05/2024 06.15 PM";"3.08";"3.08";"3.08";"3.08"
"08/05/2024 06.30 PM";"3.14";"3.14";"3.14";"3.14"
"08/05/2024 06.45 PM";"3.08";"3.08";"3.08";"3.08"
"08/05/2024 07.00 PM";"3.10";"3.10";"3.10";"3.10"
"08/05/2024 07.15 PM";"3.17";"3.17";"3.17";"3.17"
"08/05/2024 07.30 PM";"3.10";"3.10";"3.29";"3.29"
